url,model,year,price,miles,type,color,status,image,marketplace
https://www.tesla.com/ms/order/5YJSA1E46JF257898,Model S,2018,87000,47227,100D Ludicrous Performance All-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH4,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDOK,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INLPC,$PI01,$IX00,$X001,$LP01,$LT5C,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZCST,$PMNG,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFFG,$USSB,$X014,$S32C,$ME02,$QTPC,$SR07,$SP00,$X021,$SC04,$SU01,$TR00,$TIM3,$DSHG,$MT10L,$UTZW,$WTDS,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E41JF257694,Model S,2018,87100,32262,100D Ludicrous Performance All-Wheel Drive,Obsidian Black Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH3,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDCF,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INLPC,$PI01,$IX00,$X001,$LP01,$LT5C,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZCST,$PMBL,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFP2,$USSB,$X013,$S32C,$ME02,$QTPC,$SR07,$SP00,$X019,$SC04,$SU01,$TR00,$TIM3,$DSHG,$MT10L,$UTZW,$WTAS,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E43JF267868,Model S,2018,87300,20879,100D Ludicrous Performance All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH4,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDCF,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INBWS,$PI01,$IX00,$X001,$LP01,$LT6W,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZCST,$PPSB,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFP2,$USSB,$X013,$S37W,$ME02,$QTWS,$SR07,$SP00,$X019,$SC04,$SU01,$TR00,$TIMS,$DSHG,$MT10L,$UTSB,$WTAB,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E41JF277251,Model S,2018,90500,16667,100D Ludicrous Performance All-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH4,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDCF,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INBBS,$PI01,$IX00,$X001,$LP01,$LT6P,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZCST,$PMNG,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFFG,$USSB,$X013,$S37P,$ME02,$QTBS,$SR07,$SP00,$X019,$SC04,$SU01,$TR00,$TIM3,$DSHG,$MT10L,$UTSB,$WTDS,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E4XJF270301,Model S,2018,91500,18624,100D Ludicrous Performance All-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH4,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDCF,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INBBS,$PI01,$IX00,$X001,$LP01,$LT6P,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZINV,$PBSB,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFP2,$USSB,$X013,$S37P,$ME02,$QTBS,$SR07,$SP00,$X021,$SC04,$SU01,$TR00,$TIMS,$DSHG,$MT10L,$UTSB,$WTTC,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E41KF336056,Model S,2019,93200,21866,Performance All-Wheel Drive,Red Multi-Coat,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR_V2&size=1400&model=ms&options=$MDLS,$MTS04,$PPMR,$RFFR,$WTTC,$INBCP,$PI01,$APF2,$APBS,$SC04,$ACL1,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E4XKF332782,Model S,2019,94000,19820,Performance All-Wheel Drive,Pearl White Multi-Coat,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR_V2&size=1400&model=ms&options=$MDLS,$MTS04,$PPSW,$RFFR,$WTDS,$INBCP,$PI01,$APF2,$APBS,$SC04,$ACL1,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E41JF291439,Model S,2018,95400,32190,100D Ludicrous Performance All-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=ms&options=$BP01,$HC00,$ADPX2,$GLFR,$AU01,$APF2,$APH4,$APPF,$X028,$BTX6,$PX6D,$BS00,$BC0R,$CH04,$CW02,$COUS,$X040,$IDCF,$X027,$DRLH,$DU01,$AF02,$FMP6,$FG02,$DCF0,$FR04,$TD00,$X007,$X011,$INBBS,$PI01,$IX00,$X001,$LP01,$LT6P,$MI03,$X037,$MDLS,$DV4W,$X024,$X003,$ZINV,$PBSB,$PS01,$PK00,$X031,$PX00,$PF01,$X043,$TM00,$BR00,$RENA,$RFP2,$USSB,$X013,$S37P,$ME02,$QTBS,$SR07,$SP00,$X021,$SC04,$SU01,$TR00,$TIMS,$DSHG,$MT10L,$UTSB,$WTTC,$WR01,$YFCC,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/ms/order/5YJSA1E44KF333913,Model S,2019,99600,9625,Performance All-Wheel Drive,Red Multi-Coat,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR_V2&size=1400&model=ms&options=$MDLS,$MTS04,$PPMR,$RFFR,$WTAS,$INBCP,$PI01,$APF2,$APBS,$SC04,$ACL1,$CPF0&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA9KF482798,Model 3,2019,48600,14908,Standard Range Plus Rear-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3BB,$PPSW,$PRM30,$SC04,$MDL3,$W38B,$MT301,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB8JF100963,Model 3,2018,50900,35605,Long Range All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PW,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB3KF452933,Model 3,2019,54900,30750,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB6KF522151,Model 3,2019,57500,25056,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PW,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB5LF650947,Model 3,2020,62000,19984,Long Range All-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PMNG,$PRM31,$SC04,$MDL3,$W39B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB1LF668815,Model 3,2020,63600,514,Long Range All-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PW,$PMNG,$PRM31,$SC04,$MDL3,$W39B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EC9LF652029,Model 3,2020,65000,7977,Long Range All-Wheel Drive Performance,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W32D,$SLR1,$MT311,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB0KF393341,Model 3,2019,65300,22266,Long Range All-Wheel Drive Performance,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PW,$PBSB,$PRM31,$SC04,$MDL3,$W32P,$SLR1,$MT304,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EC1MF988601,Model 3,2021,65700,559,Long Range All-Wheel Drive Performance,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IPB1,$PPSW,$PRM31,$SC04,$MDL3,$W33D,$SLR1,$MT317,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EAXJF159245,Model 3,2018,43700,35722,Mid Range Rear-Wheel Drive,Red Multi-Coat Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPMR,$PRM31,$SC04,$MDL3,$W38B,$MT305,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/inventory/used/m3#payment,Model 3,2019,45600,39920,Standard Range Plus Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3BB,$PBSB,$PRM30,$SC04,$MDL3,$W39B,$MT301,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA3JF016850,Model 3,2018,47500,34124,Long Range Rear-Wheel Drive,Red Multi-Coat Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPMR,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA0KF424563,Model 3,2019,47800,17440,Standard Range Plus Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3BB,$PBSB,$PRM30,$SC04,$MDL3,$W38B,$MT301,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA7KF316750,Model 3,2019,47900,21463,Standard Range Plus Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3BB,$PBSB,$PRM30,$SC04,$MDL3,$W38B,$MT301,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/inventory/used/m3#payment,Model 3,2018,49400,16070,Long Range Rear-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA5JF021323,Model 3,2018,49800,44332,Long Range Rear-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PMNG,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA5JF010242,Model 3,2018,50200,38973,Long Range Rear-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PMNG,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA8JF109041,Model 3,2018,50300,25620,Long Range Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PBSB,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA5JF056556,Model 3,2018,50300,45476,Long Range Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PBSB,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA0JF035873,Model 3,2018,51100,19213,Long Range Rear-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/inventory/used/m3#payment,Model 3,2019,51300,18367,Long Range All-Wheel Drive,Midnight Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PMNG,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA4JF020678,Model 3,2018,51700,32167,Long Range Rear-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PBSB,$PRM31,$SC04,$MDL3,$W38B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA1JF118423,Model 3,2018,52800,32456,Long Range Rear-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA0JF024713,Model 3,2018,54100,16865,Long Range Rear-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB3KF453483,Model 3,2019,54400,23364,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EA7JF060866,Model 3,2018,54800,19294,Long Range Rear-Wheel Drive,Silver Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV2W,$IN3PB,$PMSS,$PRM31,$SC04,$MDL3,$W39B,$MT302,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB8KF433861,Model 3,2019,55600,35729,Long Range All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB7JF080768,Model 3,2018,55700,14109,Long Range All-Wheel Drive Performance,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PW,$PPSB,$PRM31,$SC04,$MDL3,$W32P,$SLR1,$MT304,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB8KF493638,Model 3,2019,55900,19291,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB3LF746432,Model 3,2020,56100,29524,Long Range All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W38B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB5LF663116,Model 3,2020,56400,14197,Long Range All-Wheel Drive,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PBSB,$PRM31,$SC04,$MDL3,$W38B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EBXKF511640,Model 3,2019,57700,18460,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB2LF637346,Model 3,2020,57900,8089,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB6LF618072,Model 3,2020,58100,5185,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB9KF510513,Model 3,2019,58300,27105,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W38B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB0KF364955,Model 3,2019,58300,18822,Long Range All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB8KF512091,Model 3,2019,59300,21311,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB3LF807147,Model 3,2020,59400,3571,Long Range All-Wheel Drive,Deep Blue Metallic Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSB,$PRM31,$SC04,$MDL3,$W39B,$MT310,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EC0LF627620,Model 3,2020,59500,12269,Long Range All-Wheel Drive Performance,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT311,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB6KF494318,Model 3,2019,59800,17313,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB0KF469964,Model 3,2019,60800,11049,Long Range All-Wheel Drive,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$DV4W,$IN3PW,$PPSW,$PRM31,$SC04,$MDL3,$W39B,$MT303,$CPF0,$FM3U,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB7KF392638,Model 3,2019,61000,12140,Long Range All-Wheel Drive Performance,Solid Black Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PB,$PBSB,$PRM31,$SC04,$MDL3,$W32P,$SLR1,$MT304,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/m3/order/5YJ3E1EB9KF231143,Model 3,2019,61000,31971,Long Range All-Wheel Drive Performance,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W32P,$SLR1,$MT304,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
https://www.tesla.com/inventory/used/m3#payment,Model 3,2020,62200,8938,Long Range All-Wheel Drive Performance,Pearl White Paint,Available Now,"https://static-assets.tesla.com/configurator/compositor?&bkba_opt=2&view=STUD_3QTR&size=1400&model=m3&options=$APF2,$APBS,$BC3R,$DV4W,$IN3PB,$PPSW,$PRM31,$SC04,$MDL3,$W32D,$SLR1,$MT311,$PL31,$SPT31,$CPF0,$RSF1&crop=1400,850,300,130&scalemode=centered",Tesla
